Municipios;Sexo;Periodo;Total
39055 Potes;Mujeres;2023;717
39055 Potes;Mujeres;2022;703
39055 Potes;Mujeres;2021;694
39055 Potes;Mujeres;2020;684
39055 Potes;Mujeres;2019;693
39055 Potes;Mujeres;2018;697
39055 Potes;Mujeres;2017;687
39055 Potes;Mujeres;2016;692
39055 Potes;Mujeres;2015;716
39055 Potes;Mujeres;2014;717
39055 Potes;Mujeres;2013;738
39055 Potes;Mujeres;2012;760
39055 Potes;Mujeres;2011;757
39055 Potes;Mujeres;2010;760
39055 Potes;Mujeres;2009;778
39055 Potes;Mujeres;2008;763
39055 Potes;Mujeres;2007;752
39055 Potes;Mujeres;2006;741
39055 Potes;Mujeres;2005;792
39055 Potes;Mujeres;2004;810
39055 Potes;Mujeres;2003;823
39055 Potes;Mujeres;2002;821
39055 Potes;Mujeres;2001;812
39055 Potes;Mujeres;2000;801
39055 Potes;Mujeres;1999;797
39055 Potes;Mujeres;1998;805
39055 Potes;Mujeres;1997;""
39055 Potes;Mujeres;1996;820
39056 Puente Viesgo;Total;2023;2884
39056 Puente Viesgo;Total;2022;2894
39056 Puente Viesgo;Total;2021;2902
39056 Puente Viesgo;Total;2020;2845
39056 Puente Viesgo;Total;2019;2854
39056 Puente Viesgo;Total;2018;2868
39056 Puente Viesgo;Total;2017;2843
39056 Puente Viesgo;Total;2016;2877
39056 Puente Viesgo;Total;2015;2886
39056 Puente Viesgo;Total;2014;2851
39056 Puente Viesgo;Total;2013;2843
39056 Puente Viesgo;Total;2012;2861
39056 Puente Viesgo;Total;2011;2846
39056 Puente Viesgo;Total;2010;2807
39056 Puente Viesgo;Total;2009;2746
39056 Puente Viesgo;Total;2008;2685
39056 Puente Viesgo;Total;2007;2651
39056 Puente Viesgo;Total;2006;2522
39056 Puente Viesgo;Total;2005;2464
39056 Puente Viesgo;Total;2004;2506
39056 Puente Viesgo;Total;2003;2453
39056 Puente Viesgo;Total;2002;2344
39056 Puente Viesgo;Total;2001;2333
39056 Puente Viesgo;Total;2000;2358
39056 Puente Viesgo;Total;1999;2378
39056 Puente Viesgo;Total;1998;2314
39056 Puente Viesgo;Total;1997;""
39056 Puente Viesgo;Total;1996;2308
39056 Puente Viesgo;Hombres;2023;1470
39056 Puente Viesgo;Hombres;2022;1465
39056 Puente Viesgo;Hombres;2021;1464
39056 Puente Viesgo;Hombres;2020;1435
39056 Puente Viesgo;Hombres;2019;1450
39056 Puente Viesgo;Hombres;2018;1460
39056 Puente Viesgo;Hombres;2017;1445
39056 Puente Viesgo;Hombres;2016;1457
39056 Puente Viesgo;Hombres;2015;1471
39056 Puente Viesgo;Hombres;2014;1456
39056 Puente Viesgo;Hombres;2013;1445
39056 Puente Viesgo;Hombres;2012;1465
39056 Puente Viesgo;Hombres;2011;1450
39056 Puente Viesgo;Hombres;2010;1431
39056 Puente Viesgo;Hombres;2009;1386
39056 Puente Viesgo;Hombres;2008;1361
39056 Puente Viesgo;Hombres;2007;1352
39056 Puente Viesgo;Hombres;2006;1284
39056 Puente Viesgo;Hombres;2005;1252
39056 Puente Viesgo;Hombres;2004;1277
39056 Puente Viesgo;Hombres;2003;1240
39056 Puente Viesgo;Hombres;2002;1179
39056 Puente Viesgo;Hombres;2001;1169
39056 Puente Viesgo;Hombres;2000;1178
39056 Puente Viesgo;Hombres;1999;1182
39056 Puente Viesgo;Hombres;1998;1156
39056 Puente Viesgo;Hombres;1997;""
39056 Puente Viesgo;Hombres;1996;1152
39056 Puente Viesgo;Mujeres;2023;1414
39056 Puente Viesgo;Mujeres;2022;1429
39056 Puente Viesgo;Mujeres;2021;1438
39056 Puente Viesgo;Mujeres;2020;1410
39056 Puente Viesgo;Mujeres;2019;1404
39056 Puente Viesgo;Mujeres;2018;1408
39056 Puente Viesgo;Mujeres;2017;1398
39056 Puente Viesgo;Mujeres;2016;1420
39056 Puente Viesgo;Mujeres;2015;1415
39056 Puente Viesgo;Mujeres;2014;1395
39056 Puente Viesgo;Mujeres;2013;1398
39056 Puente Viesgo;Mujeres;2012;1396
39056 Puente Viesgo;Mujeres;2011;1396
39056 Puente Viesgo;Mujeres;2010;1376
39056 Puente Viesgo;Mujeres;2009;1360
39056 Puente Viesgo;Mujeres;2008;1324
39056 Puente Viesgo;Mujeres;2007;1299
39056 Puente Viesgo;Mujeres;2006;1238
39056 Puente Viesgo;Mujeres;2005;1212
39056 Puente Viesgo;Mujeres;2004;1229
39056 Puente Viesgo;Mujeres;2003;1213
39056 Puente Viesgo;Mujeres;2002;1165
39056 Puente Viesgo;Mujeres;2001;1164
39056 Puente Viesgo;Mujeres;2000;1180
39056 Puente Viesgo;Mujeres;1999;1196
39056 Puente Viesgo;Mujeres;1998;1158
39056 Puente Viesgo;Mujeres;1997;""
39056 Puente Viesgo;Mujeres;1996;1156
39057 Ramales de la Victoria;Total;2023;3027
39057 Ramales de la Victoria;Total;2022;2958
39057 Ramales de la Victoria;Total;2021;2902
39057 Ramales de la Victoria;Total;2020;2877
39057 Ramales de la Victoria;Total;2019;2876
39057 Ramales de la Victoria;Total;2018;2881
39057 Ramales de la Victoria;Total;2017;2895
39057 Ramales de la Victoria;Total;2016;2827
39057 Ramales de la Victoria;Total;2015;2820
39057 Ramales de la Victoria;Total;2014;2820
39057 Ramales de la Victoria;Total;2013;2805
39057 Ramales de la Victoria;Total;2012;2788
39057 Ramales de la Victoria;Total;2011;2784
39057 Ramales de la Victoria;Total;2010;2650
39057 Ramales de la Victoria;Total;2009;2575
39057 Ramales de la Victoria;Total;2008;2489
39057 Ramales de la Victoria;Total;2007;2367
39057 Ramales de la Victoria;Total;2006;2333
39057 Ramales de la Victoria;Total;2005;2312
39057 Ramales de la Victoria;Total;2004;2273
39057 Ramales de la Victoria;Total;2003;2242
39057 Ramales de la Victoria;Total;2002;2231
39057 Ramales de la Victoria;Total;2001;2242
39057 Ramales de la Victoria;Total;2000;2228
39057 Ramales de la Victoria;Total;1999;2253
39057 Ramales de la Victoria;Total;1998;2239
39057 Ramales de la Victoria;Total;1997;""
39057 Ramales de la Victoria;Total;1996;2284
39057 Ramales de la Victoria;Hombres;2023;1516
39057 Ramales de la Victoria;Hombres;2022;1488
39057 Ramales de la Victoria;Hombres;2021;1466
39057 Ramales de la Victoria;Hombres;2020;1444
39057 Ramales de la Victoria;Hombres;2019;1437
39057 Ramales de la Victoria;Hombres;2018;1446
39057 Ramales de la Victoria;Hombres;2017;1459
39057 Ramales de la Victoria;Hombres;2016;1426
39057 Ramales de la Victoria;Hombres;2015;1434
39057 Ramales de la Victoria;Hombres;2014;1422
39057 Ramales de la Victoria;Hombres;2013;1426
39057 Ramales de la Victoria;Hombres;2012;1429
39057 Ramales de la Victoria;Hombres;2011;1423
39057 Ramales de la Victoria;Hombres;2010;1361
39057 Ramales de la Victoria;Hombres;2009;1309
39057 Ramales de la Victoria;Hombres;2008;1294
39057 Ramales de la Victoria;Hombres;2007;1224
39057 Ramales de la Victoria;Hombres;2006;1202
39057 Ramales de la Victoria;Hombres;2005;1193
39057 Ramales de la Victoria;Hombres;2004;1162
39057 Ramales de la Victoria;Hombres;2003;1145
39057 Ramales de la Victoria;Hombres;2002;1143
39057 Ramales de la Victoria;Hombres;2001;1165
39057 Ramales de la Victoria;Hombres;2000;1154
39057 Ramales de la Victoria;Hombres;1999;1166
39057 Ramales de la Victoria;Hombres;1998;1158
39057 Ramales de la Victoria;Hombres;1997;""
39057 Ramales de la Victoria;Hombres;1996;1173
39057 Ramales de la Victoria;Mujeres;2023;1511
39057 Ramales de la Victoria;Mujeres;2022;1470
39057 Ramales de la Victoria;Mujeres;2021;1436
39057 Ramales de la Victoria;Mujeres;2020;1433
39057 Ramales de la Victoria;Mujeres;2019;1439
39057 Ramales de la Victoria;Mujeres;2018;1435
39057 Ramales de la Victoria;Mujeres;2017;1436
39057 Ramales de la Victoria;Mujeres;2016;1401
39057 Ramales de la Victoria;Mujeres;2015;1386
39057 Ramales de la Victoria;Mujeres;2014;1398
39057 Ramales de la Victoria;Mujeres;2013;1379
39057 Ramales de la Victoria;Mujeres;2012;1359
39057 Ramales de la Victoria;Mujeres;2011;1361
39057 Ramales de la Victoria;Mujeres;2010;1289
39057 Ramales de la Victoria;Mujeres;2009;1266
39057 Ramales de la Victoria;Mujeres;2008;1195
39057 Ramales de la Victoria;Mujeres;2007;1143
39057 Ramales de la Victoria;Mujeres;2006;1131
39057 Ramales de la Victoria;Mujeres;2005;1119
39057 Ramales de la Victoria;Mujeres;2004;1111
39057 Ramales de la Victoria;Mujeres;2003;1097
39057 Ramales de la Victoria;Mujeres;2002;1088
39057 Ramales de la Victoria;Mujeres;2001;1077
39057 Ramales de la Victoria;Mujeres;2000;1074
39057 Ramales de la Victoria;Mujeres;1999;1087
39057 Ramales de la Victoria;Mujeres;1998;1081
39057 Ramales de la Victoria;Mujeres;1997;""
39057 Ramales de la Victoria;Mujeres;1996;1111
39058 Rasines;Total;2023;975
39058 Rasines;Total;2022;996
39058 Rasines;Total;2021;971
39058 Rasines;Total;2020;955
39058 Rasines;Total;2019;931
39058 Rasines;Total;2018;952
39058 Rasines;Total;2017;966
39058 Rasines;Total;2016;959
39058 Rasines;Total;2015;990
39058 Rasines;Total;2014;988
39058 Rasines;Total;2013;1011
39058 Rasines;Total;2012;1023
39058 Rasines;Total;2011;1024
39058 Rasines;Total;2010;1058
39058 Rasines;Total;2009;1055
39058 Rasines;Total;2008;1063
39058 Rasines;Total;2007;1045
39058 Rasines;Total;2006;999
39058 Rasines;Total;2005;968
39058 Rasines;Total;2004;944
39058 Rasines;Total;2003;943
39058 Rasines;Total;2002;947
39058 Rasines;Total;2001;946
39058 Rasines;Total;2000;963
39058 Rasines;Total;1999;960
39058 Rasines;Total;1998;983
39058 Rasines;Total;1997;""
39058 Rasines;Total;1996;1016
39058 Rasines;Hombres;2023;502
39058 Rasines;Hombres;2022;508
39058 Rasines;Hombres;2021;495
39058 Rasines;Hombres;2020;489
39058 Rasines;Hombres;2019;478
39058 Rasines;Hombres;2018;493
39058 Rasines;Hombres;2017;510
39058 Rasines;Hombres;2016;507
39058 Rasines;Hombres;2015;525
39058 Rasines;Hombres;2014;527
39058 Rasines;Hombres;2013;542
39058 Rasines;Hombres;2012;553
39058 Rasines;Hombres;2011;558
39058 Rasines;Hombres;2010;578
39058 Rasines;Hombres;2009;570
39058 Rasines;Hombres;2008;578
39058 Rasines;Hombres;2007;570
39058 Rasines;Hombres;2006;538
39058 Rasines;Hombres;2005;519
39058 Rasines;Hombres;2004;505
39058 Rasines;Hombres;2003;497
39058 Rasines;Hombres;2002;499
39058 Rasines;Hombres;2001;487
39058 Rasines;Hombres;2000;494
39058 Rasines;Hombres;1999;493
39058 Rasines;Hombres;1998;506
39058 Rasines;Hombres;1997;""
39058 Rasines;Hombres;1996;522
39058 Rasines;Mujeres;2023;473
39058 Rasines;Mujeres;2022;488
39058 Rasines;Mujeres;2021;476
39058 Rasines;Mujeres;2020;466
39058 Rasines;Mujeres;2019;453
39058 Rasines;Mujeres;2018;459
39058 Rasines;Mujeres;2017;456
39058 Rasines;Mujeres;2016;452
39058 Rasines;Mujeres;2015;465
39058 Rasines;Mujeres;2014;461
39058 Rasines;Mujeres;2013;469
39058 Rasines;Mujeres;2012;470
39058 Rasines;Mujeres;2011;466
39058 Rasines;Mujeres;2010;480
39058 Rasines;Mujeres;2009;485
39058 Rasines;Mujeres;2008;485
39058 Rasines;Mujeres;2007;475
39058 Rasines;Mujeres;2006;461
39058 Rasines;Mujeres;2005;449
39058 Rasines;Mujeres;2004;439
39058 Rasines;Mujeres;2003;446
39058 Rasines;Mujeres;2002;448
39058 Rasines;Mujeres;2001;459
39058 Rasines;Mujeres;2000;469
39058 Rasines;Mujeres;1999;467
39058 Rasines;Mujeres;1998;477
39058 Rasines;Mujeres;1997;""
39058 Rasines;Mujeres;1996;494
39059 Reinosa;Total;2023;8570
39059 Reinosa;Total;2022;8660
39059 Reinosa;Total;2021;8810
39059 Reinosa;Total;2020;8946
39059 Reinosa;Total;2019;9003
39059 Reinosa;Total;2018;9095
39059 Reinosa;Total;2017;9331
39059 Reinosa;Total;2016;9496
39059 Reinosa;Total;2015;9605
39059 Reinosa;Total;2014;9804
39059 Reinosa;Total;2013;9919
39059 Reinosa;Total;2012;10071
39059 Reinosa;Total;2011;10177
39059 Reinosa;Total;2010;10277
39059 Reinosa;Total;2009;10307
39059 Reinosa;Total;2008;10208
39059 Reinosa;Total;2007;10220
39059 Reinosa;Total;2006;10370
39059 Reinosa;Total;2005;10523
39059 Reinosa;Total;2004;10577
39059 Reinosa;Total;2003;10783
39059 Reinosa;Total;2002;10638
39059 Reinosa;Total;2001;10862
39059 Reinosa;Total;2000;11193
39059 Reinosa;Total;1999;11518
39059 Reinosa;Total;1998;11656
39059 Reinosa;Total;1997;""
39059 Reinosa;Total;1996;11786
39059 Reinosa;Hombres;2023;4021
39059 Reinosa;Hombres;2022;4079
39059 Reinosa;Hombres;2021;4168
39059 Reinosa;Hombres;2020;4228
39059 Reinosa;Hombres;2019;4235
39059 Reinosa;Hombres;2018;4266
39059 Reinosa;Hombres;2017;4382
39059 Reinosa;Hombres;2016;4474
39059 Reinosa;Hombres;2015;4516
39059 Reinosa;Hombres;2014;4628
39059 Reinosa;Hombres;2013;4689
39059 Reinosa;Hombres;2012;4751
39059 Reinosa;Hombres;2011;4802
39059 Reinosa;Hombres;2010;4864
39059 Reinosa;Hombres;2009;4899
39059 Reinosa;Hombres;2008;4875
39059 Reinosa;Hombres;2007;4862
39059 Reinosa;Hombres;2006;4941
39059 Reinosa;Hombres;2005;4988
39059 Reinosa;Hombres;2004;5022
39059 Reinosa;Hombres;2003;5142
39059 Reinosa;Hombres;2002;5119
39059 Reinosa;Hombres;2001;5233
39059 Reinosa;Hombres;2000;5398
39059 Reinosa;Hombres;1999;5575
39059 Reinosa;Hombres;1998;5656
39059 Reinosa;Hombres;1997;""
39059 Reinosa;Hombres;1996;5716
39059 Reinosa;Mujeres;2023;4549
39059 Reinosa;Mujeres;2022;4581
39059 Reinosa;Mujeres;2021;4642
39059 Reinosa;Mujeres;2020;4718
39059 Reinosa;Mujeres;2019;4768
39059 Reinosa;Mujeres;2018;4829
39059 Reinosa;Mujeres;2017;4949
39059 Reinosa;Mujeres;2016;5022
39059 Reinosa;Mujeres;2015;5089
39059 Reinosa;Mujeres;2014;5176
39059 Reinosa;Mujeres;2013;5230
39059 Reinosa;Mujeres;2012;5320
39059 Reinosa;Mujeres;2011;5375
39059 Reinosa;Mujeres;2010;5413
39059 Reinosa;Mujeres;2009;5408
39059 Reinosa;Mujeres;2008;5333
39059 Reinosa;Mujeres;2007;5358
39059 Reinosa;Mujeres;2006;5429
39059 Reinosa;Mujeres;2005;5535
39059 Reinosa;Mujeres;2004;5555
39059 Reinosa;Mujeres;2003;5641
39059 Reinosa;Mujeres;2002;5519
39059 Reinosa;Mujeres;2001;5629
39059 Reinosa;Mujeres;2000;5795
39059 Reinosa;Mujeres;1999;5943
39059 Reinosa;Mujeres;1998;6000
39059 Reinosa;Mujeres;1997;""
39059 Reinosa;Mujeres;1996;6070
39060 Reocín;Total;2023;8422
39060 Reocín;Total;2022;8455
39060 Reocín;Total;2021;8382
39060 Reocín;Total;2020;8399
39060 Reocín;Total;2019;8384
39060 Reocín;Total;2018;8381
39060 Reocín;Total;2017;8312
39060 Reocín;Total;2016;8318
39060 Reocín;Total;2015;8382
39060 Reocín;Total;2014;8328
39060 Reocín;Total;2013;8350
39060 Reocín;Total;2012;8318
39060 Reocín;Total;2011;8287
39060 Reocín;Total;2010;8194
39060 Reocín;Total;2009;8196
39060 Reocín;Total;2008;8120
39060 Reocín;Total;2007;7959
39060 Reocín;Total;2006;7702
39060 Reocín;Total;2005;7434
39060 Reocín;Total;2004;7191
39060 Reocín;Total;2003;7157
39060 Reocín;Total;2002;7022
39060 Reocín;Total;2001;6938
39060 Reocín;Total;2000;6900
39060 Reocín;Total;1999;6867
39060 Reocín;Total;1998;6843
39060 Reocín;Total;1997;""
39060 Reocín;Total;1996;6837
39060 Reocín;Hombres;2023;4148
39060 Reocín;Hombres;2022;4169
39060 Reocín;Hombres;2021;4137
39060 Reocín;Hombres;2020;4151
39060 Reocín;Hombres;2019;4142
39060 Reocín;Hombres;2018;4124
39060 Reocín;Hombres;2017;4102
39060 Reocín;Hombres;2016;4091
39060 Reocín;Hombres;2015;4124
39060 Reocín;Hombres;2014;4108
39060 Reocín;Hombres;2013;4117
39060 Reocín;Hombres;2012;4099
39060 Reocín;Hombres;2011;4106
39060 Reocín;Hombres;2010;4054
39060 Reocín;Hombres;2009;4046
39060 Reocín;Hombres;2008;4023
39060 Reocín;Hombres;2007;3938
39060 Reocín;Hombres;2006;3815
39060 Reocín;Hombres;2005;3680
39060 Reocín;Hombres;2004;3543
39060 Reocín;Hombres;2003;3550
39060 Reocín;Hombres;2002;3503
39060 Reocín;Hombres;2001;3458
39060 Reocín;Hombres;2000;3441
39060 Reocín;Hombres;1999;3417
39060 Reocín;Hombres;1998;3410
39060 Reocín;Hombres;1997;""
39060 Reocín;Hombres;1996;3383
39060 Reocín;Mujeres;2023;4274
39060 Reocín;Mujeres;2022;4286
39060 Reocín;Mujeres;2021;4245
39060 Reocín;Mujeres;2020;4248
39060 Reocín;Mujeres;2019;4242
39060 Reocín;Mujeres;2018;4257
39060 Reocín;Mujeres;2017;4210
39060 Reocín;Mujeres;2016;4227
39060 Reocín;Mujeres;2015;4258
39060 Reocín;Mujeres;2014;4220
39060 Reocín;Mujeres;2013;4233
39060 Reocín;Mujeres;2012;4219
39060 Reocín;Mujeres;2011;4181
39060 Reocín;Mujeres;2010;4140
39060 Reocín;Mujeres;2009;4150
39060 Reocín;Mujeres;2008;4097
39060 Reocín;Mujeres;2007;4021
39060 Reocín;Mujeres;2006;3887
39060 Reocín;Mujeres;2005;3754
39060 Reocín;Mujeres;2004;3648
39060 Reocín;Mujeres;2003;3607
39060 Reocín;Mujeres;2002;3519
39060 Reocín;Mujeres;2001;3480
39060 Reocín;Mujeres;2000;3459
39060 Reocín;Mujeres;1999;3450
39060 Reocín;Mujeres;1998;3433
39060 Reocín;Mujeres;1997;""
39060 Reocín;Mujeres;1996;3454
39061 Ribamontán al Mar;Total;2023;4636
39061 Ribamontán al Mar;Total;2022;4695
39061 Ribamontán al Mar;Total;2021;4629
39061 Ribamontán al Mar;Total;2020;4478
39061 Ribamontán al Mar;Total;2019;4437
39061 Ribamontán al Mar;Total;2018;4447
39061 Ribamontán al Mar;Total;2017;4426
39061 Ribamontán al Mar;Total;2016;4422
39061 Ribamontán al Mar;Total;2015;4419
39061 Ribamontán al Mar;Total;2014;4462
39061 Ribamontán al Mar;Total;2013;4513
39061 Ribamontán al Mar;Total;2012;4496
39061 Ribamontán al Mar;Total;2011;4476
39061 Ribamontán al Mar;Total;2010;4450
39061 Ribamontán al Mar;Total;2009;4408
39061 Ribamontán al Mar;Total;2008;4310
39061 Ribamontán al Mar;Total;2007;4188
39061 Ribamontán al Mar;Total;2006;4115
39061 Ribamontán al Mar;Total;2005;4045
39061 Ribamontán al Mar;Total;2004;3939
39061 Ribamontán al Mar;Total;2003;3880
39061 Ribamontán al Mar;Total;2002;3826
39061 Ribamontán al Mar;Total;2001;3716
39061 Ribamontán al Mar;Total;2000;3651
39061 Ribamontán al Mar;Total;1999;3525
39061 Ribamontán al Mar;Total;1998;3457
39061 Ribamontán al Mar;Total;1997;""
39061 Ribamontán al Mar;Total;1996;3355
39061 Ribamontán al Mar;Hombres;2023;2369
39061 Ribamontán al Mar;Hombres;2022;2408
39061 Ribamontán al Mar;Hombres;2021;2367
39061 Ribamontán al Mar;Hombres;2020;2284
39061 Ribamontán al Mar;Hombres;2019;2250
39061 Ribamontán al Mar;Hombres;2018;2243
39061 Ribamontán al Mar;Hombres;2017;2226
39061 Ribamontán al Mar;Hombres;2016;2230
39061 Ribamontán al Mar;Hombres;2015;2241
39061 Ribamontán al Mar;Hombres;2014;2254
39061 Ribamontán al Mar;Hombres;2013;2282
39061 Ribamontán al Mar;Hombres;2012;2284
39061 Ribamontán al Mar;Hombres;2011;2271
39061 Ribamontán al Mar;Hombres;2010;2260
39061 Ribamontán al Mar;Hombres;2009;2255
39061 Ribamontán al Mar;Hombres;2008;2217
39061 Ribamontán al Mar;Hombres;2007;2152
39061 Ribamontán al Mar;Hombres;2006;2098
39061 Ribamontán al Mar;Hombres;2005;2056
39061 Ribamontán al Mar;Hombres;2004;2002
39061 Ribamontán al Mar;Hombres;2003;1980
39061 Ribamontán al Mar;Hombres;2002;1961
39061 Ribamontán al Mar;Hombres;2001;1902
39061 Ribamontán al Mar;Hombres;2000;1876
39061 Ribamontán al Mar;Hombres;1999;1796
39061 Ribamontán al Mar;Hombres;1998;1761
39061 Ribamontán al Mar;Hombres;1997;""
39061 Ribamontán al Mar;Hombres;1996;1707
39061 Ribamontán al Mar;Mujeres;2023;2267
39061 Ribamontán al Mar;Mujeres;2022;2287
39061 Ribamontán al Mar;Mujeres;2021;2262
39061 Ribamontán al Mar;Mujeres;2020;2194
39061 Ribamontán al Mar;Mujeres;2019;2187
39061 Ribamontán al Mar;Mujeres;2018;2204
39061 Ribamontán al Mar;Mujeres;2017;2200
39061 Ribamontán al Mar;Mujeres;2016;2192
39061 Ribamontán al Mar;Mujeres;2015;2178
39061 Ribamontán al Mar;Mujeres;2014;2208
39061 Ribamontán al Mar;Mujeres;2013;2231
39061 Ribamontán al Mar;Mujeres;2012;2212
39061 Ribamontán al Mar;Mujeres;2011;2205
39061 Ribamontán al Mar;Mujeres;2010;2190
39061 Ribamontán al Mar;Mujeres;2009;2153
39061 Ribamontán al Mar;Mujeres;2008;2093
39061 Ribamontán al Mar;Mujeres;2007;2036
39061 Ribamontán al Mar;Mujeres;2006;2017
39061 Ribamontán al Mar;Mujeres;2005;1989
39061 Ribamontán al Mar;Mujeres;2004;1937
39061 Ribamontán al Mar;Mujeres;2003;1900
39061 Ribamontán al Mar;Mujeres;2002;1865
39061 Ribamontán al Mar;Mujeres;2001;1814
39061 Ribamontán al Mar;Mujeres;2000;1775
39061 Ribamontán al Mar;Mujeres;1999;1729
39061 Ribamontán al Mar;Mujeres;1998;1696
39061 Ribamontán al Mar;Mujeres;1997;""
39061 Ribamontán al Mar;Mujeres;1996;1648
39062 Ribamontán al Monte;Total;2023;2498
39062 Ribamontán al Monte;Total;2022;2436
39062 Ribamontán al Monte;Total;2021;2382
39062 Ribamontán al Monte;Total;2020;2303
39062 Ribamontán al Monte;Total;2019;2276
39062 Ribamontán al Monte;Total;2018;2257
39062 Ribamontán al Monte;Total;2017;2223
39062 Ribamontán al Monte;Total;2016;2231
39062 Ribamontán al Monte;Total;2015;2267
39062 Ribamontán al Monte;Total;2014;2215
39062 Ribamontán al Monte;Total;2013;2197
39062 Ribamontán al Monte;Total;2012;2186
39062 Ribamontán al Monte;Total;2011;2141
39062 Ribamontán al Monte;Total;2010;2142
39062 Ribamontán al Monte;Total;2009;2117
39062 Ribamontán al Monte;Total;2008;2081
39062 Ribamontán al Monte;Total;2007;2065
39062 Ribamontán al Monte;Total;2006;2046
39062 Ribamontán al Monte;Total;2005;2032
39062 Ribamontán al Monte;Total;2004;2007
39062 Ribamontán al Monte;Total;2003;1997
39062 Ribamontán al Monte;Total;2002;2008
39062 Ribamontán al Monte;Total;2001;1976
39062 Ribamontán al Monte;Total;2000;1991
39062 Ribamontán al Monte;Total;1999;1985
39062 Ribamontán al Monte;Total;1998;2006
39062 Ribamontán al Monte;Total;1997;""
39062 Ribamontán al Monte;Total;1996;2045
39062 Ribamontán al Monte;Hombres;2023;1261
39062 Ribamontán al Monte;Hombres;2022;1249
39062 Ribamontán al Monte;Hombres;2021;1220
39062 Ribamontán al Monte;Hombres;2020;1189
39062 Ribamontán al Monte;Hombres;2019;1181
39062 Ribamontán al Monte;Hombres;2018;1170
39062 Ribamontán al Monte;Hombres;2017;1163
39062 Ribamontán al Monte;Hombres;2016;1161
39062 Ribamontán al Monte;Hombres;2015;1174
39062 Ribamontán al Monte;Hombres;2014;1144
39062 Ribamontán al Monte;Hombres;2013;1144
39062 Ribamontán al Monte;Hombres;2012;1145
39062 Ribamontán al Monte;Hombres;2011;1112
39062 Ribamontán al Monte;Hombres;2010;1110
39062 Ribamontán al Monte;Hombres;2009;1078
39062 Ribamontán al Monte;Hombres;2008;1060
39062 Ribamontán al Monte;Hombres;2007;1051
39062 Ribamontán al Monte;Hombres;2006;1042
39062 Ribamontán al Monte;Hombres;2005;1053
39062 Ribamontán al Monte;Hombres;2004;1037
39062 Ribamontán al Monte;Hombres;2003;1032
39062 Ribamontán al Monte;Hombres;2002;1040
39062 Ribamontán al Monte;Hombres;2001;1019
39062 Ribamontán al Monte;Hombres;2000;1029
39062 Ribamontán al Monte;Hombres;1999;1014
39062 Ribamontán al Monte;Hombres;1998;1027
